GenderID,TimeID,AgeID,RaceEthnicityID,RegionID,Year,Region,Race or Ethnicity,Sex,Age Group,Firearm Deaths,Alcohol-Related Deaths,Suicide Deaths
2,FALSE,FALSE,4,2,2003,ROS,Hispanic,Male,Total,471,"1,399",637
1,FALSE,FALSE,4,2,2003,ROS,Hispanic,Female,Total,52,616,148
2,FALSE,FALSE,4,2,2003,ROS,Hispanic,Male,<1,0,0,0
1,FALSE,FALSE,4,2,2003,ROS,Hispanic,Female,<1,0,0,0
2,FALSE,8,4,2,2003,ROS,Hispanic,Male,85+,13,45,22
1,FALSE,8,4,2,2003,ROS,Hispanic,Female,85+,0,31,2
2,FALSE,7,4,2,2003,ROS,Hispanic,Male,75-84,29,182,49
1,FALSE,7,4,2,2003,ROS,Hispanic,Female,75-84,0,148,6
2,FALSE,6,4,2,2003,ROS,Hispanic,Male,65-74,38,270,47
1,FALSE,6,4,2,2003,ROS,Hispanic,Female,65-74,0,121,10
2,FALSE,5,4,2,2003,ROS,Hispanic,Male,55-64,50,320,86
1,FALSE,5,4,2,2003,ROS,Hispanic,Female,55-64,6,121,19
2,FALSE,4,4,2,2003,ROS,Hispanic,Male,45-54,59,384,126
1,FALSE,4,4,2,2003,ROS,Hispanic,Female,45-54,15,140,40
2,FALSE,3,4,2,2003,ROS,Hispanic,Male,35-44,73,142,124
1,FALSE,3,4,2,2003,ROS,Hispanic,Female,35-44,9,52,31
2,FALSE,2,4,2,2003,ROS,Hispanic,Male,25-34,79,39,88
1,FALSE,2,4,2,2003,ROS,Hispanic,Female,25-34,12,2,21
2,FALSE,1,4,2,2003,ROS,Hispanic,Male,20-24,70,9,57
1,FALSE,1,4,2,2003,ROS,Hispanic,Female,20-24,4,1,15
2,FALSE,FALSE,4,2,2003,ROS,Hispanic,Male,19-Oct,59,8,38
1,FALSE,FALSE,4,2,2003,ROS,Hispanic,Female,19-Oct,4,0,4
2,FALSE,FALSE,4,2,2003,ROS,Hispanic,Male,9-Jan,1,0,0
1,FALSE,FALSE,4,2,2003,ROS,Hispanic,Female,9-Jan,2,0,0
2,FALSE,FALSE,2,2,2003,ROS,Black Non Hispanic,Male,Total,3,3,0
1,FALSE,FALSE,2,2,2003,ROS,Black Non Hispanic,Female,Total,0,0,0
2,FALSE,FALSE,2,2,2003,ROS,Black Non Hispanic,Male,<1,0,0,0
2,FALSE,8,2,2,2003,ROS,Black Non Hispanic,Male,85+,0,0,0
1,FALSE,8,2,2,2003,ROS,Black Non Hispanic,Female,85+,0,0,0
2,FALSE,7,2,2,2003,ROS,Black Non Hispanic,Male,75-84,0,0,0
1,FALSE,7,2,2,2003,ROS,Black Non Hispanic,Female,75-84,0,0,0
2,FALSE,6,2,2,2003,ROS,Black Non Hispanic,Male,65-74,0,0,0
1,FALSE,6,2,2,2003,ROS,Black Non Hispanic,Female,65-74,0,0,0
2,FALSE,5,2,2,2003,ROS,Black Non Hispanic,Male,55-64,0,1,0
1,FALSE,5,2,2,2003,ROS,Black Non Hispanic,Female,55-64,0,0,0
2,FALSE,4,2,2,2003,ROS,Black Non Hispanic,Male,45-54,0,1,0
1,FALSE,4,2,2,2003,ROS,Black Non Hispanic,Female,45-54,0,0,0
2,FALSE,3,2,2,2003,ROS,Black Non Hispanic,Male,35-44,0,1,0
1,FALSE,3,2,2,2003,ROS,Black Non Hispanic,Female,35-44,0,0,0
2,FALSE,2,2,2,2003,ROS,Black Non Hispanic,Male,25-34,1,0,0
2,FALSE,1,2,2,2003,ROS,Black Non Hispanic,Male,20-24,1,0,0
2,FALSE,FALSE,2,2,2003,ROS,Black Non Hispanic,Male,19-Oct,1,0,0
1,FALSE,FALSE,2,2,2003,ROS,Black Non Hispanic,Female,9-Jan,0,0,0
2,FALSE,FALSE,1,1,2003,NYC,White Non Hispanic,Male,Total,1,1,0
1,FALSE,FALSE,1,1,2003,NYC,White Non Hispanic,Female,Total,0,0,0
1,FALSE,8,1,1,2003,NYC,White Non Hispanic,Female,85+,0,0,0
2,FALSE,7,1,1,2003,NYC,White Non Hispanic,Male,75-84,0,0,0
1,FALSE,7,1,1,2003,NYC,White Non Hispanic,Female,75-84,0,0,0
2,FALSE,5,1,1,2003,NYC,White Non Hispanic,Male,55-64,0,0,0
2,FALSE,4,1,1,2003,NYC,White Non Hispanic,Male,45-54,0,1,0
1,FALSE,4,1,1,2003,NYC,White Non Hispanic,Female,45-54,0,0,0
2,FALSE,2,1,1,2003,NYC,White Non Hispanic,Male,25-34,1,0,0
1,FALSE,FALSE,3,1,2003,NYC,Asian/ Pacific Islander,Female,Total,0,0,0
1,FALSE,5,3,1,2003,NYC,Asian/ Pacific Islander,Female,55-64,0,0,0
2,FALSE,FALSE,5,1,2003,NYC,Other,Male,Total,1,0,0
2,FALSE,6,5,1,2003,NYC,Other,Male,65-74,0,0,0
2,FALSE,3,5,1,2003,NYC,Other,Male,35-44,0,0,0
2,FALSE,2,5,1,2003,NYC,Other,Male,25-34,1,0,0
2,FALSE,FALSE,4,1,2003,NYC,Hispanic,Male,Total,42,"1,296",329
1,FALSE,FALSE,4,1,2003,NYC,Hispanic,Female,Total,3,446,132
2,FALSE,FALSE,4,1,2003,NYC,Hispanic,Male,<1,0,1,0
1,FALSE,FALSE,4,1,2003,NYC,Hispanic,Female,<1,0,0,0
2,FALSE,8,4,1,2003,NYC,Hispanic,Male,85+,0,14,11
1,FALSE,8,4,1,2003,NYC,Hispanic,Female,85+,0,11,5
2,FALSE,7,4,1,2003,NYC,Hispanic,Male,75-84,0,75,26
1,FALSE,7,4,1,2003,NYC,Hispanic,Female,75-84,0,52,10
2,FALSE,6,4,1,2003,NYC,Hispanic,Male,65-74,0,161,28
1,FALSE,6,4,1,2003,NYC,Hispanic,Female,65-74,0,74,13
2,FALSE,5,4,1,2003,NYC,Hispanic,Male,55-64,0,344,49
1,FALSE,5,4,1,2003,NYC,Hispanic,Female,55-64,0,106,24
2,FALSE,4,4,1,2003,NYC,Hispanic,Male,45-54,3,446,57
1,FALSE,4,4,1,2003,NYC,Hispanic,Female,45-54,1,126,25
2,FALSE,3,4,1,2003,NYC,Hispanic,Male,35-44,11,192,61
1,FALSE,3,4,1,2003,NYC,Hispanic,Female,35-44,0,61,25
2,FALSE,2,4,1,2003,NYC,Hispanic,Male,25-34,18,52,56
1,FALSE,2,4,1,2003,NYC,Hispanic,Female,25-34,1,13,19
2,FALSE,1,4,1,2003,NYC,Hispanic,Male,20-24,1,7,24
1,FALSE,1,4,1,2003,NYC,Hispanic,Female,20-24,1,0,6
2,FALSE,FALSE,4,1,2003,NYC,Hispanic,Male,19-Oct,9,4,17
1,FALSE,FALSE,4,1,2003,NYC,Hispanic,Female,19-Oct,0,3,5
2,FALSE,FALSE,4,1,2003,NYC,Hispanic,Male,9-Jan,0,0,0
1,FALSE,FALSE,4,1,2003,NYC,Hispanic,Female,9-Jan,0,0,0
2,FALSE,FALSE,2,1,2003,NYC,Black Non Hispanic,Male,Total,1,0,0
1,FALSE,FALSE,2,1,2003,NYC,Black Non Hispanic,Female,Total,0,0,1
2,FALSE,FALSE,2,1,2003,NYC,Black Non Hispanic,Male,<1,0,0,0
2,FALSE,8,2,1,2003,NYC,Black Non Hispanic,Male,85+,0,0,0
1,FALSE,8,2,1,2003,NYC,Black Non Hispanic,Female,85+,0,0,0
1,FALSE,7,2,1,2003,NYC,Black Non Hispanic,Female,75-84,0,0,0
2,FALSE,6,2,1,2003,NYC,Black Non Hispanic,Male,65-74,0,0,0
1,FALSE,6,2,1,2003,NYC,Black Non Hispanic,Female,65-74,0,0,0
2,FALSE,5,2,1,2003,NYC,Black Non Hispanic,Male,55-64,0,0,0
2,FALSE,4,2,1,2003,NYC,Black Non Hispanic,Male,45-54,0,0,0
1,FALSE,4,2,1,2003,NYC,Black Non Hispanic,Female,45-54,0,0,0
2,FALSE,3,2,1,2003,NYC,Black Non Hispanic,Male,35-44,1,0,0
1,FALSE,3,2,1,2003,NYC,Black Non Hispanic,Female,35-44,0,0,1
2,FALSE,1,2,1,2003,NYC,Black Non Hispanic,Male,20-24,0,0,0
